true_monomer1,true_monomer2,pred_monomer1,pred_monomer2,tanimoto_avg,complexity_ratio
C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)C,C=C(C)C(=O)CCSCCSC(=O)C(=C)C,0.3569157392686805,0.8076923076923077
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)CCSCCSC(=O)C(=C)C,0.27876447876447874,1.103448275862069
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)CCSCCOCCOCCOCCOCCSCCSOCC(=O)C(=C)C,0.32787456445993035,0.875
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)CCS,0.31714285714285717,1.5
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCCCCSCCOCCOCCOCCOCCOCCOCCOCCOCCSCCOCCOCCOCCOCCS(=O)C(=C)C,0.3126984126984127,0.925
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)O,C=C(C)C(=O)NOCCCCSCCSCCSC(=O)C(=C)C,0.28500000000000003,0.39436619718309857
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CO,C=C(C)C(=O)CCSCCC(=O)C(=C)C,0.3107142857142857,0.7241379310344828
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O),C=C(C)C(=O)CCS,0.2711111111111111,0.75
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)CCOCCOCCOCCO,C=CC(=O)COC,0.32380952380952377,1.2777777777777777
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OC,C=C(C)C(=O)OCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)O,C=C(C)C(=O)CCS,0.4541176470588235,1.0
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)O,C=C(C)C(=O)CCS,0.32,0.8125
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)O,C=C(C)C(=O)CCS,0.32,0.8125
C=COC(=O)CCCCCC(C)(C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,C=CC(=O)OCC(C)(C)C,CC(OCC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.43137254901960786,0.8648648648648649
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)OCCCC,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CCS(=O)CCOCCOCCOCCO,0.4620689655172414,1.2285714285714286
C=CC(=O)OC(C)(C)C,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CC(C)(C)C,C=COC(=O)CC(C)(C)C,0.46650124069478904,0.8181818181818182
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)O,C=CC(=O)COC,0.32666666666666666,0.6666666666666666
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CC(CCCOCCOCCOCCOC)C,C=C(C)C(=O)COCCCCSC(=O)C(=C)C,0.26765083440308085,1.3214285714285714
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CC(CCCOCCOCCOCCOC)C,C=C(C)C(=O)OCCCCOCCCSC(=O)C(=C)C,0.3824833702882483,0.8695652173913043
C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CC,C=C(C)C(=O)CCOCCOCCOCCOCCSC(=O)C(=C)C,0.38181818181818183,1.1923076923076923
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)O,C=C(C)C(=O)CCS=CCOCCOCCOCCOC(=O)C(=C)C,0.4377777777777778,0.6382978723404256
C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCC(O)OCCO(C(CCCOCCOCCOCCOC)CCOCCOCCOCCO(OCC(O)OCC(=O)C(=C)C)),C=C(C)C(=O)COCCCCOCCOCCOCCOCCSC(=O)C(=C)C,0.3092105263157895,1.025974025974026
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)CCS,0.31714285714285717,1.5
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)OCC,C=CC(=O)COC,0.4666666666666667,0.7777777777777778
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)CC(C)(C)C,C=C(C)C(=O)CCS,0.3523076923076923,1.0666666666666667
C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,C=C(C)C(=O)OC,C=C(C)C(=O)OCC(O)OCCO(C(CCCOCCOCCOCCOC)(OCC(O)OCC(=O)C(=C)C)),C=C(C)C(=O)CCS,0.2943283582089552,1.0
C=CC(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)O,C=COC(=O)CC(C)(C)C,0.41419354838709677,0.6363636363636364
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)O,C=C(C)C(=O)CCS,0.32,0.8125
C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CC,C=C(C)C(=O)OCCCCSC(=O)C(=C)C,0.4318181818181818,0.8461538461538461
C=CC(=O)OCCCC,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,C=CCOC(=O)CCOC,CCC(=O)OCC(CCS)(COC(=O)CCS)COC(=O)CCS,0.46596638655462186,1.03125
C=COC(=O)CCCCCC(C)(C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,C=CCOC(=O)COC(C)(C)C,CC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.48809523809523814,0.918918918918919
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CO,C=C(C)C(=O)CCS,0.32071428571428573,0.875
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)O,C=CC(=O)OCC,0.45999999999999996,0.6666666666666666
C=CC(=O)OC(C)(C)C,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CC(C)(C)C,C=COC(=O)CC(C)(C)C,0.46650124069478904,0.8181818181818182
C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CC,C=C(C)C(=O)OCCCCSC(=O)C(=C)C,0.4318181818181818,0.8461538461538461
C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CC,C=C(C)C(=O)OCCCCC(=O)C(=C)C,0.45768025078369906,0.8076923076923077
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)CC(C)(C)C,C=C(C)C(=O)CCS,0.3523076923076923,1.0666666666666667
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)O,C=C(C)C(=O)COCCCCSC(=O)C(=C)C,0.31789473684210523,0.7586206896551724
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)O,C=C(C)C(=O)CCS,0.32,0.8125
C=Cc1ccccc1,C=COC(=O)CCCCCC(C)(C)C,C=CCOC,C=COC(=O)CC(C)(C)C,0.33669354838709675,0.6222222222222222
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)CC(C)(C)C,C=C(C)C(=O)CCS,0.3523076923076923,1.0666666666666667
C=CC(=O)OC(C)(C)C,C=CC(=O)OCCCC,C=CC(=O)CC(C)(C)C,C=CC(=O)OCCO,0.4807692307692307,0.9411764705882353
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCCC,C=CC(=O)CC(C)(C)C,C=C(C)C(=O)COC,0.358974358974359,0.8888888888888888
C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CC,C=C(C)C(=O)COCCCSC(=O)C(=C)C,0.343980343980344,0.8461538461538461
C=COC(=O)CCCCCC(C)(C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,C=CC(=O)COC(C)(C)C,CC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.4700772200772201,0.8648648648648649
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)O,C=C(C)C(=O)CCS,0.4933333333333333,1.0147058823529411
C=C(C)C(=O)OC,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)CC,C=COC(=O)CC(C)(C)C,0.4560117302052786,0.8
C=C(C)C(=O)OC,C=CC(=O)OCCCC,C=C(C)C(=O)CC,C=CC(=O)OCC,0.4818181818181818,0.8666666666666667
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)O,C=C(C)C(=O)CCS,0.32,0.8125
C=CCOC(CC)(CO)CO,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CCOC(CCCCOCCCOC)CCOC,C=C(C)C(=O)COCCCOCCOCCOCCOCCOCCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.44710031347962387,0.9861111111111112
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)O,C=C(C)C(=O)CCS,0.32,0.8125
C=CC(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)O,C=COC(=O)CCOC(C)(C)C,0.4047058823529412,0.7272727272727273
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)O,C=CC(=O)OCC,0.45999999999999996,0.6666666666666666
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCCC,C=CC(=O)CC(C)(C)C,C=C(C)C(=O)OCC,0.49230769230769234,0.8888888888888888
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCCC,C=C(C)C(=C)CCCC(=O)C(=C)C,C=C(C)C(=O)OCCO,0.4293139293139293,0.84
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OC,C=C(C)C(=C)OCCCOC(=O)C(=C)C,C=C(C)C(=O)CCS,0.4766666666666667,1.0
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)OCCO,C=C(C)C(=O)CCS,0.46769230769230774,1.0
C=CC(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)O,C=COC(=O)CC(C)(C)C,0.41419354838709677,0.6363636363636364
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)OCCO,C=CC(=O)COC,0.47435897435897434,0.8333333333333334
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)OCCO,C=C(C)C(=O)CCS,0.46769230769230774,1.0
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)O,C=CC(=O)OCC,0.45999999999999996,0.6666666666666666
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)OCC,C=C(C)C(=O)CCS,0.45999999999999996,0.9375
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)OCC,C=CC(=O)CCOC,0.4774193548387097,0.8333333333333334
C=Cc1ccccc1,C=COC(=O)CCCCCC(C)(C)C,C=CCOC,C=COC(=O)CC(C)(C)C,0.33669354838709675,0.6222222222222222
C=Cc1ccccc1,C=CCOC(CC)(CO)CO,C=CCOC,C=CCOC(CC)(CCOC)OCCO,0.27871621621621623,0.9743589743589743
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)O,C=C(C)C(=O)CCS,0.32,0.8125
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)O,C=CC(=O)OCC,0.45999999999999996,0.6666666666666666
C=COC(=O)CCCCCC(C)(C)C,C=CCOCC(CO)(COCC=C)COCC=C,C=COC(=O)COC(C)(C)C,C=CCOCC(OCC)(CCOC=C)OCC=C,0.4019607843137255,0.9032258064516129
C=Cc1ccccc1,C=CCOC(CC)(CO)CO,C=CCOC,C=CCOC(CC)(CCOC)CCOC,0.3458333333333333,0.9743589743589743
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)O,C=CC(=O)OCC,0.45999999999999996,0.6666666666666666
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)O,C=C(C)C(=O)CCS,0.32,0.8125
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=Cc1ccccc1,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCCOC(=O)C(=C)C,C=CCOCCOCCOCCO,0.4666666666666667,0.9655172413793104
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)O,C=C(C)C(=O)CCS,0.32,0.8125
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OC,C=C(C)C(=C)COCCOC(=O)C(=C)C,C=C(C)C(=O)CCS,0.45687500000000003,1.0
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)O,C=C(C)C(=O)CCS,0.32,0.8125
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)O,C=C(C)C(=O)NC,0.3742857142857143,0.75
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OC,C=C(C)C(=C)CCCOC(=O)C(=C)C,C=C(C)C(=O)CCS,0.3952941176470588,0.9545454545454546
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)O,C=C(C)C(=O)CCS,0.32,0.8125
C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,C=CCc1ccccc1OCC(O)COC(=O)COCC(=O)OCC(O)COc2ccccc2CC=C,C=CCOCCOCCOCCOOCC(O)COC(=O)CCOC(C(=O)OCC(O)CCOCCC=C)CCOC,0.49603174603174605,0.9473684210526315
C=COC(=O)CCCCCC(C)(C)C,C=CCOCC(CO)(COCC=C)COCC=C,C=COC(=O)CC(C)(C)C,C=CCOCC(OCC)(COCC=C)COCC=C,0.4983314794215795,0.9032258064516129
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)OCC,C=CC(=O)CCOC,0.4774193548387097,0.8333333333333334
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=Cc1ccccc1,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)O,C=CCOCCOCCOCCO,0.3833333333333333,1.049645390070922
C=CC(=O)OC(C)(C)C,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)COC(C)(C)C,C=COC(=O)CC(C)(C)C,0.49641577060931896,0.8636363636363636
