true_monomer1,true_monomer2,pred_monomer1,pred_monomer2,tanimoto_avg,complexity_ratio
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)CCOCCOCCOCCO,C=CC(=O)COCC,0.3345622119815668,1.3333333333333333
C=CC(=O)OC(C)(C)C,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)C(COC)CO,C=CC(=O)COCC(COC)C,0.23636363636363636,0.9545454545454546
C=CC(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CCOCCOCCOCCO,C=CCOC(=O)OCC(C)(C)C,0.31390977443609025,1.2272727272727273
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)O,C=C(C)C(=O)CCOCCOCCOCCO,0.31,1.375
C=CC(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CCOC,C=COC(=O)OCC(C)(C)C,0.39170506912442393,0.8181818181818182
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)CC(COC)C,C=C(C)C(=O)CCOCCOCCOCCO,0.2863636363636364,1.7333333333333334
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)COC,0.3745341614906832,1.5
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)CCOCCOCCOCCO,C=CC(=O)OCC,0.45714285714285713,1.2777777777777777
C=CC(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CCOCCOCCOCCO,C=C(C)C(=O)OCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C(=C)C,0.48214285714285715,1.2
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)OC(C)(C)C,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)O,C=CCOC(=O)OCC(COC)C,0.32748538011695905,1.1714285714285715
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)O,CC(COCC(=O)CCOCCOCCOCCO)(COC(=O)CCS)CCS(=O)CCS,0.38888888888888884,1.2
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)C(CCCOCCOCCOCCOC)C,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.5,1.2714285714285714
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)OCCCC,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)CO,C=CCOC(=O)COCCO,0.41638513513513514,1.1571428571428573
C=CC(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CCOCCOCCOCCO,C=CCOC(=O)OCC(C)(C)C,0.31390977443609025,1.2272727272727273
C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CO,C=C(C)C(=O)CCOCCOCCOCCOCOCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C(=C)C,0.446524064171123,1.0649350649350648
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)OCC=CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)COCC(COC)C,0.4571428571428572,0.8
C=C(C)C(=O)OCCCC,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OCC,CC(=O)COCCOCCOCCCOC(=O)C(C)O,0.46216216216216216,0.5625
C=C(C)C(=O)OC,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,C=C(C)C(=O)CCOCCOCCOCCO,CC(COC(=O)CCS)(CCS(=O)CCOCCOCCOCCO)CCS(=O)CCS,0.3375,1.6
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)OCC,0.40714285714285714,1.5
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCCC,C=CC(=O)CC(COC)C,C=C(C)C(=O)CCOCCOCCOCCO,0.2935064935064935,1.4444444444444444
C=CC(=O)OC(C)(C)C,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CC(C)(C)C,C=CC(=O)OCC(C)(C)C,0.358974358974359,0.8181818181818182
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=Cc1cccc(C=C)c1,C=C(C)C(=O)OCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(C=C)CCOCCOCCOCCO,0.4607843137254902,1.0620689655172413
C=C(C)C(=O)OCCCC,C=Cc1cccc(C=C)c1,C=C(C)C(=O)OCC,C=CC(C=C)OCC,0.35357142857142854,0.7317073170731707
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CCOC(=O)OCC(COC)C,0.49572649572649574,1.0933333333333333
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O),C=C(C)C(=O)CCOCCOCCOCCO,0.26111111111111107,1.3125
C=C(C)C(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)OCC,C=CCOC(=O)OCC(C)(C)C,0.4710526315789474,0.8260869565217391
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOOC(=O)C(C)O,C=CCOC(=O)COCC(CC)C,0.3070652173913043,0.9466666666666667
C=CC(=O)OC(C)(C)C,C=CC(=O)OCCCC,C=CC(=O)CC(C)(C)C,C=CC(=O)O,0.3323076923076923,0.7647058823529411
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)CC(COC)C,C=C(C)C(=O)OCC,0.38636363636363635,1.1333333333333333
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CC(CCCOCCOCCOCCOC)C,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.49437148217636023,1.2857142857142858
C=CC(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCCCCOCCOCCOCCOC(=O)C(=C)C,0.4876847290640394,1.4642857142857142
C=CC(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CCOCCOCCOCCO,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C(=C)C,0.44285714285714284,1.2531645569620253
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)CC(COCCC)C,C=C(C)C(=O)CCOCCOCCOCCO,0.2716216216216216,1.8666666666666667
C=Cc1ccccc1,C=CC(=O)OC(C)(C)C,C=CCOC,C=CC(=O)OCC(C)(C)C,0.3125,0.8
C=CC(=O)OC(C)(C)C,C=CC(=O)OCCCC,C=CC(=O)CC(COC)C,C=CC(=O)OCC,0.43636363636363634,0.9411764705882353
C=CC(=O)OC(C)(C)C,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CC(C)(C)C,C=CC(=O)OCC(C)(C)C,0.358974358974359,0.8181818181818182
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)CCOCCOCCOCCO,C=CC(=O)OCC,0.45714285714285713,1.2777777777777777
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)C(CCCOCCOCCOCCOC)C,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.5,1.4130434782608696
C=Cc1ccccc1,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC,C=CCOCC(OCC)(COCCCOCC)COCC=C,0.24305555555555555,0.9811320754716981
C=C(C)C(=O)OCCCC,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)CCOCCOCCOCCO,CC(=O)COCOCCOCCCOC(=O)C(C)O,0.30714285714285716,0.7291666666666666
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)O,CC(COC(=O)CCSCOCCOC(=O)CCS)CCS(=O)CCS,0.37316561844863727,1.1176470588235294
C=Cc1ccccc1,C=COC(=O)CCCCCC(C)(C)C,C=CCOC,C=CCOC(=O)COCC(C)(C)C,0.2375,0.7555555555555555
C=CC(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCCCCOCCOCCOCCOC(=O)C(=C)C,0.4876847290640394,1.4642857142857142
C=CCOC(CC)(CO)CO,C=CC(=O)OCCCC,C=COC(COCOC)CC,C=CC(=O)COCC,0.26491935483870965,0.9473684210526315
C=CC(=O)OC(C)(C)C,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CC(CCCOCC)C,C=CCOC(=O)OCC(C)(C)C,0.28643724696356276,1.0909090909090908
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)OC(C)(C)C,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)O,C=CC(=O)OCC(COC)C,0.3940972222222222,1.1428571428571428
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)CCOCCOCCOCCO,C=CC(=O)COCC,0.3345622119815668,1.3333333333333333
C=CC(=O)OC(C)(C)C,C=CCOCC(CO)(COCC=C)COCC=C,C=CC(=O)CC(CCCOCC)C,C=CCOCC(COCC)(COC=C)COCC=C,0.35732009925558317,1.1923076923076923
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)CC(C)(C)C,C=C(C)C(=O)CC,0.37412587412587417,1.0
C=CCOC(CC)(CO)CO,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CCOC(CCCOCCOCCOCCOCCOCCOCCOCCO)CCOCCOCCOCCO,C=C(C)C(=O)COCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.46387520525451564,1.4166666666666667
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCC,0.3302197802197802,1.5625
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCCC,C=CC(=O)CC(C)(C)C,C=C(C)C(=O)CCS,0.337468982630273,0.8888888888888888
C=C(C)C(=O)OC,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)CC,C=CC(=O)OCC(C)(C)C,0.3484848484848485,0.8
C=C(C)C(=O)OC,C=CC(=O)OCCCC,C=C(C)C(=O)CC,C=CC(=O)OCC,0.4818181818181818,0.8666666666666667
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCCC,C=C(C)C(=C)OCCOOCC(=O)C(=C)C,C=C(C)C(=O)COC,0.38888888888888884,0.92
C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CC,C=C(C)C(=O)COCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C(=C)C,0.45454545454545453,1.0943396226415094
C=CC(=O)OC(C)(C)C,C=CC(=O)OCCCC,C=CC(=O)CC(C)(C)C,C=CC(=O)COCC,0.36972704714640203,0.9411764705882353
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)OC(C)(C)C,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)COCC(COC)C,0.4870689655172414,1.1571428571428573
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)OCCO,C=CC(=O)COCC,0.4851116625310174,0.8888888888888888
C=Cc1ccccc1,C=COC(=O)CCCCCC(C)(C)C,C=CCOC,C=CCOC(=O)OCC(C)(C)C,0.23355263157894737,0.7111111111111111
C=CCOC(CC)(CO)CO,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC(CCCCOCCC)CC,C=CCOCC(OCC)(COCC=C)CC=C,0.32217261904761907,1.1071428571428572
C=C(C)C(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)OCCO,C=CCOC(=O)OCC(CC)C,0.42132867132867136,0.8695652173913043
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=C)CCOCCOCCOCCOOCC(=O)C(=C)C,C=C(C)C(=O)OCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C(=C)C,0.497822299651568,1.1395348837209303
C=CC(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCCCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.4876847290640394,1.1521739130434783
C=CC(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CCOC,C=CCOC(=O)COCC(C)(C)C,0.3524193548387097,0.9090909090909091
C=CC(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCCCCOCCOCCOCCOC(=O)C(=C)C,0.4876847290640394,1.4642857142857142
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CC(CCCOCCOCCOCCOC)C,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.49437148217636023,1.9285714285714286
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)CC(COC)C,C=C(C)C(=O)COCCCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)O,0.3414918414918415,1.1627906976744187
C=C(C)C(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)CCOCCOCCOCCO,C=CC(=O)COCC(C)(C)C,0.3150375939849624,1.173913043478261
C=CC(=O)OC(C)(C)C,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CC(C)(C)C,C=CC(=O)OCC(C)(C)C,0.358974358974359,0.8181818181818182
C=CC(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)OCC,C=CCOC(=O)OCC(C)(C)C,0.4710526315789474,0.8181818181818182
C=CC(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)CCOCCOCCOCCO,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)O,0.36507936507936506,1.4411764705882353
C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)CC,C=C(C)C(=O)COCCCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C(C)=O,0.4457070707070707,1.1219512195121952
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)CO,CC(COC(=O)CCSCOCCOC(=O)CCS)COC(=O)CCS,0.467296511627907,1.180327868852459
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)CC,0.33896103896103896,1.4375
C=CC(=O)OCCCC,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)CCOCCOCCOCCO,CC(=O)OCCCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C(C)O,0.3571428571428571,1.1063829787234043
C=C(C)C(=O)OCCCC,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)CCOCCOCCOCCO,CC(=O)OCCCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C(C)=O,0.48472906403940885,1.1041666666666667
C=CC(=O)OC(C)(C)C,C=CC(=O)OCCCC,C=CC(=O)CC(C)(C)C,C=CC(=O)COCC,0.36972704714640203,0.9411764705882353
C=CC(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)CCOCCOCCOCCO,C=CC(=O)CCS(C)(C)C,0.2612781954887218,1.1363636363636365
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)OCCO,C=C(C)C(=O)CCOCCOCCOCCO,0.45769230769230773,1.5625
C=C(C)C(=O)OC,C=CC(=O)OCCCC,C=C(C)C(=O)CC,C=CC(=O)OCC,0.4818181818181818,0.8666666666666667
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CCOC(=O)CCS(C)(C)C,0.4948275862068966,0.9733333333333334
C=CC(=O)OC(C)(C)C,C=CC(=O)OCCCC,C=CC(=O)CC(C)(C)C,C=CC(=O)OCC,0.49230769230769234,0.8823529411764706
C=CC(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CCOCCOCCOCCO,C=C(C)C(=O)CCOCCCOCCOCCOCCOC(=O)C(=C)C,0.4876847290640394,1.4642857142857142
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)CCOCCOCCOCCO,C=CC(=O)OCC,0.45714285714285713,1.2777777777777777
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)CC,0.33896103896103896,1.4375
C=C(C)C(=O)OCCCC,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)CCOCCOCCOCCO,CC(=O)OCCCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C(C)=O,0.48472906403940885,1.1041666666666667
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)CC(C)(C)C,C=C(C)C(=O)CC,0.37412587412587417,1.0
C=C(C)C(=O)OCCCC,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)CCOCCOCCOCCO,CC(=O)OCCCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C(C)=O,0.48472906403940885,1.1041666666666667
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)CCOCCOCCOCCO,C=CC(=O)OCC,0.45714285714285713,1.2777777777777777
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)OCC,0.40714285714285714,1.5
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCCC,C=CC(=O)CC(C)(C)C,C=C(C)C(=O)COC,0.358974358974359,0.8888888888888888
C=CCOC(CC)(CO)CO,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC(CC)(OCC)CC,C=CCOCC(OCC)(COCC=C)COCC=C,0.4655172413793104,1.0714285714285714
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=C)CCOCCOCCOCCOCCOC(=O)C(=C)C,C=CCOC(=O)CCS(C)(C)C,0.43787878787878787,1.2413793103448276
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)OCCO,0.38630952380952377,1.5625
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=CC(=O)OCCCC,C=C(C)C(=C)OCCOOCC(=O)C(=C)CO,C=CC(=O)OCC,0.5,0.9583333333333334
C=C(C)C(=O)OCCCC,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,C=C(C)C(=O)CCOCCOCCOCCO,C=Cc1ccccOCC(O)COC(=O)n(C(=O)OCC(O)c1CC=C)CCOCCOCCOCCO,0.23322981366459627,1.018348623853211
C=CCOC(CC)(CO)CO,CC(C)(CO)CO,C=CCOC(C)(CO)CC,CC(C)(COCC)OCC,0.390527950310559,1.1176470588235294
C=CC(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.4876847290640394,1.1304347826086956
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OC,C=C(C)C(=C)OCCOOCC(=O)C(=C)C,C=C(C)C(=O)CC,0.40404040404040403,1.0
C=C(C)C(=O)OCCCC,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)CCOCCOCCOCCO,CC(=O)OCCCCOCCOCCOCCOCCOCCOCCOCCOCOC(=O)C(C)O,0.37142857142857144,1.1041666666666667
