true_monomer1,true_monomer2,pred_monomer1,pred_monomer2,tanimoto_avg,complexity_ratio
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CCOCCOCCOCCO,C=CCOC(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.4274131274131274,1.8275862068965518
C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCO,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)CCCOCCOCCOCCO,0.47240990990990994,2.076923076923077
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOCCOCCO,C=C(C)COCC(=O)C,0.42666666666666664,1.8125
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=Cc1cccc(C=C)c1,C=C(C)C(=O)OCCOOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(COC)OCC,0.45040760869565216,0.7628865979381443
C=Cc1ccccc1,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC,C=CC(COC)(COCC=C)COCC=C,0.2791666666666667,0.7547169811320755
C=C(C)C(=O)OCCCC,C=CCOC(CC)(CO)CO,C=C(C)C(=O)OCCO,C=CCOCCOCC(=CCOCCOCCOCCOOCCO)COCC,0.441025641025641,1.85
C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OCCO,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)O,0.45138888888888884,1.3125
C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCO,C=C(C)C(=O)CCOCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=CCOCCOCCOCCO)C(=C)C,0.4152131782945736,1.1911764705882353
C=Cc1ccccc1,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC,C=CC(COC)(OCCOC)COCC=C,0.24305555555555555,0.7547169811320755
C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CCOC(=O)OCCOCOCC(=C)C,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.48665620094191525,1.196078431372549
C=CC(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CCOCCOCCOCCO,C=C(C)C(=O)CCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.5,1.0869565217391304
C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OCCO,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)O,0.45138888888888884,1.3125
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CCOCCOCCOCCO,C=CCOC(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(=C)C,0.4512605042016807,1.5517241379310345
C=CC(=O)OCCCC,C=CCOCC(CO)(COCC=C)COCC=C,C=CC(=O)CCOCCOCCOCCOCCOCCOCCOCCO,C=CCOCC(OCCO)(COCC=C)COCCOC,0.35119047619047616,1.8461538461538463
C=C(C)C(=O)OC,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)OCCO,C=COC(=O)OCC(OCC)(C)C,0.39989837398373984,1.05
C=CC(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)OCCO,C=CCOC(=O)C(C)(C)C,0.45512820512820507,0.7727272727272727
C=COC(=O)CCCCCC(C)(C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,CC=CCOC(=O)OCC(C)(C)C,CC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.4714285714285714,0.9459459459459459
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)OCCO,C=C(C)C(=O)COCC,0.4807692307692308,1.0625
C=CC(=O)OC(C)(C)C,C=CCOC(CC)(CO)CO,C=CC(=O)OCC(C)(C)OCC,C=CCOC(C)(CO)COC,0.44405241935483875,1.1578947368421053
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(CCOCCOCCOCCO)O,0.43492063492063493,1.5142857142857142
C=Cc1ccccc1,C=CCOC(CC)(CO)CO,C=CCOC,C=CCOC(C)(CCOC)CCOC,0.24431818181818182,0.9230769230769231
C=CCOC(CC)(CO)CO,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC(CCCOCO)COCCOCCOCCOCCO,C=COCC(OCCO)(COCC=C)COCC=C,0.32928388746803067,1.5357142857142858
C=CC(=O)OCCCC,C=CCOCC(CO)(COCC=C)COCC=C,C=CC(=O)CCOCCOCCOCCO,C=CC(CC)(COCCOCCOC)OCC=C,0.28035714285714286,1.2692307692307692
C=C(C)C(=O)OC,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)OCCO,C=CCOC(=O)OCC(OCCC)C,0.3333333333333333,1.1
C=COC(=O)CCCCCC(C)(C)C,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC(=O)OCC(C=C)C,C=CCOCC(CC)(COCCCC)COCC=C,0.35065406976744184,0.967741935483871
C=CC(=O)OCCCC,C=CCOCC(CO)(COCC=C)COCC=C,C=CC(=O)CCOCCOCCOCCO,C=CCOCC(OCCOCCOCCOCCOCCOCOCC=C)COCC=C,0.28174603174603174,1.8076923076923077
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)O,0.49047619047619045,1.2
C=COC(=O)CCCCCC(C)(C)C,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC(=O)OCC(C)(C)C,C=CCOCC(OCCO)(COCCCCOCCOCCOCCOC)COCC=C,0.35855263157894735,1.3870967741935485
C=C(C)C(=O)OC,C=CCOCC(CO)(COCC=C)COCC=C,C=C(C)C(=O)OCCO,C=CCOCC(OCCO)(COCC=C)COCC=C,0.4877873563218391,1.1666666666666667
C=Cc1ccccc1,C=CCOC(CC)(CO)CO,C=CCOC,C=CCOC(C)(OCCO)COCC,0.26520270270270274,0.9230769230769231
C=CCOC(CC)(CO)CO,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(CC)(CO)COCOCCOCCOCCOCCO,CCCC=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.4689221085759244,1.2083333333333333
C=Cc1ccccc1,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC,C=CC(COCCCOCC=C)COCC=C,0.20955882352941177,0.7924528301886793
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CCOCCOCCOCCO,C=CCOC(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,0.4512605042016807,1.3448275862068966
C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)OCC(C=C)C,C=C(C)C(O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,0.4222560975609756,0.8974358974358975
C=COC(=O)CCCCCC(C)(C)C,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC(=O)OCC(C)(C)C,C=CCOCC(COC)(COCCCC)COCC=C,0.391640866873065,1.0
C=C(C)C(=O)OC,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OCCO,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(O)C(C)O,0.4872311827956989,1.0444444444444445
C=Cc1ccccc1,C=COC(=O)CCCCCC(C)(C)C,C=CCOC,C=COC(=O)OCC(C)(C)C,0.2767857142857143,0.6666666666666666
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCOCCOCCOCCOCCO,C=C(C)C(=O)COCC,0.3302197802197802,2.3125
C=CCOC(CC)(CO)CO,C=COC(=O)CCCCCC(C)(C)C,C=CCOC(OCC)(CO)CO,C=CCOC(=O)CC(CC)C,0.40681444991789817,0.9166666666666666
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OC,C=C(C)C(=C)OCCCOC(=O)COC(=C)C,C=C(C)C(=O)OCC,0.4473684210526316,1.0909090909090908
C=Cc1ccccc1,C=CCOC(CC)(CO)CO,C=CCOC,C=CCOC(CC)(OCCO)CCOC,0.27871621621621623,0.9743589743589743
C=C(C)C(=O)OC,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)OCC,C=CCOC(=O)OCC(OCC)(C)C,0.38636363636363635,1.05
C=CC(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=CC(=O)OCCO,C=COC(=O)C(C)(C)C,0.49158653846153844,0.7272727272727273
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)OCC(C)(C)C,C=C(C)C(=O)OCC,0.5,1.1333333333333333
C=Cc1ccccc1,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC,C=CC(CCOC)(COCC=C)COCC=C,0.25946969696969696,0.7924528301886793
C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CC=C(C)C(=O)OCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCOCC(=O)C(C)=O,0.45775462962962965,1.048780487804878
C=CC(=O)OCCCC,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC(=O)OCCO,C=CCOCC(OCCOCCOCCOCCOCCOCOCC=C)COCC=C,0.28594771241830064,1.5769230769230769
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)OCCO,C=C(C)C(=O)COCC,0.4807692307692308,1.0625
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OCCOCCOCCOCCOCCO,C=C(C)C(=O)CCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)O,0.47719298245614034,1.1818181818181819
C=C(C)C(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)OCCO,C=CCOC(=O)OCC(C)(C)C,0.47874493927125505,0.8695652173913043
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCC,0.3302197802197802,1.5625
C=COC(=O)CCCCCC(C)(C)C,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC(=O)OCC(C)(C)C,C=CCOCC(OCCO)(COCCCC)COCC=C,0.3737553342816501,1.032258064516129
C=Cc1ccccc1,C=CCOC(CC)(CO)CO,C=CCOC,C=CCOC(CC)(OCCO)CCOC,0.27871621621621623,0.9743589743589743
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCC,0.3302197802197802,1.5625
C=COC(=O)CCCCCC(C)(C)C,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC(=O)OCC(C)(C)C,C=COCCC(COC)(COCCCCOCCOCCOCCOC)COCC=C,0.3539794608472401,1.3548387096774193
C=Cc1ccccc1,C=CCOCC(CO)(COCC=C)COCC=C,C=CCOC,C=CCOCC(OCCOCCOCCOCCOCCOCOCC=C)COCC=C,0.2013888888888889,1.3584905660377358
C=Cc1ccccc1,C=COC(=O)CCCCCC(C)(C)C,C=CCOC,C=COC(=O)OCC(C)(C)C,0.2767857142857143,0.6666666666666666
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCCC,C=CC(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CCOCCOCCOCCO,0.49047619047619045,1.1818181818181819
C=CC(=O)OCCCC,C=CCOCC(CO)(COCC=C)COCC=C,C=CC(=O)CCOCCOCCOCCO,C=CCOCC(OCCO)(COCC=C)COCC=C,0.4014778325123153,1.3461538461538463
C=C(C)C(=O)OCCCC,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OCCO,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCOCC(=CCOCCOCCOCCO)C(C)C,0.4981684981684982,1.2083333333333333
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCC,0.3302197802197802,1.5625
C=Cc1ccccc1,C=COC(=O)CCCCCC(C)(C)C,C=CCOC,C=CCOC(=O)OCC(C)(C)C,0.23355263157894737,0.7111111111111111
C=CCOC(CC)(CO)CO,CC(C)(CO)CO,C=CCOC(C)(CO)CO,CCC(C)(OCCO)COCC,0.38492063492063494,1.2352941176470589
C=C(C)C(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,C=C(C)C(=O)OCCO,C=CCOC(=O)OCC(C)(C)C,0.47874493927125505,0.8695652173913043
C=COC(=O)CCCCCC(C)(C)C,C=CCOCC(CO)(COCC=C)COCC=C,C=CC(=O)OCC(C)(C)C,C=CCOCC(OCCO)(COCCCC)COCC=C,0.36936936936936937,0.967741935483871
C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=COC(=O)CCCCCC(C)(C)C,C=CC(COC)C(=C)OCCCOC(=O)C(=C)C,C=COC(=O)OCC(C)(C)C,0.4003322259136213,0.9655172413793104
C=C(C)C(=O)OCCCC,C=CC(=O)OCCCC,C=C(C)C(=O)OCCO,C=CC(=O)CCOCCOCCOCCO,0.45054945054945056,1.3333333333333333
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCC,0.3302197802197802,1.5625
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)OCCOCCOCCOCCOCCO,C=C(C)C(=O)COCC,0.43974358974358974,1.8125
C=COC(=O)CCCCCC(C)(C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,C=CC(=O)OCC(C)(C)C,CC(COC(=O)CCS)(COC(=O)CCS)CCS(=O)CCS,0.40350877192982454,0.8648648648648649
C=Cc1ccccc1,C=CCOC(CC)(CO)CO,C=CCOC,C=CCOC(CC)(OCCO)OCCO,0.32056451612903225,0.9743589743589743
C=CC(=O)OCCCC,C=CCOCC(CO)(COCC=C)COCC=C,C=CC(=O)CCOCCOCCOCCO,C=CCOCC(COCCOCCOCCOCCOCOCC=C)COCC=C,0.2899159663865546,1.7307692307692308
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OCCO,C=C(C)C(=O)CCCOCCOCCOCCOCCOCCOCOCC(=O)C(C)=O,0.5,0.9090909090909091
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)OCC(C)(C)C,C=C(C)C(=O)OCC,0.5,1.1333333333333333
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)CCOCCOCCOCCO,C=CCOC(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,0.4512605042016807,1.3448275862068966
C=CC(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CCOCCOCCOCCO,C=C(C)C(=O)CCOCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.4876847290640394,1.0886075949367089
C=Cc1ccccc1,C=CCOC(CC)(CO)CO,C=CCOC,C=CCOC(CC)(O)OCCO,0.3125,0.8205128205128205
C=COC(=O)CCCCCC(C)(C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,C=CC(=O)OCC(C)(C)C,CC(COC(=O)CCS)(COC(=O)CCS)CCS(=O)CCS,0.40350877192982454,0.8648648648648649
C=COC(=O)CCCCCC(C)(C)C,C=CCOCC(CO)(COCC=C)COCC=C,C=CC(=O)OCC(C)(C)C,C=CCOCC(C)(COCCOC)COCC=C,0.36979166666666663,0.8709677419354839
C=Cc1ccccc1,C=COC(=O)CCCCCC(C)(C)C,C=CCOC,C=COC(=O)CC(C)(C)C,0.33669354838709675,0.6222222222222222
C=CC(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)CCOCCOCCOCCO,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCOCC(=O)C(=C)C,0.4876847290640394,1.0886075949367089
C=C(C)C(=O)OC,C=CC(=O)OCCCC,C=C(C)C(=O)OCC,C=CC(=O)COCC,0.4274193548387097,1.0
C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OC,C=CC(=O)OCC(C)(C)C,C=C(C)C(=O)OCC,0.5,1.1333333333333333
C=C(C)C(=O)OCCCC,C=C(C)C(=O)OC,C=C(C)C(=O)CCOCCOCCOCCO,C=C(C)C(=O)COCC,0.3302197802197802,1.5625
C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)OCCCC,CC=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)C,0.4703448275862069,0.9302325581395349
