input_smiles,temperature,generated_smiles,morgan_similarity,maccs_similarity,topo_similarity
CC(=O)c1ccc(Br)cc1O,1.2,CC(=O)c1ccc(CO)nc1,0.23684210526315788,0.30303030303030304,0.20612244897959184
CCOc1ccc(cn1)c2ccc3nc(N)sc3c2,0.2,Fc1cccc(c1)c2nc(N)nc3c2cncn3,0.19047619047619047,0.46,0.23996082272282077
CCOc1ccc(cn1)c2ccc3nc(N)sc3c2,0.6,Nc1c(cn1)c2ccc3nc(N)sc3c2,0.46808510638297873,0.48214285714285715,0.43051201671891326
CCOc1ccc(cn1)c2ccc3nc(N)sc3c2,1.2,Fc1cccc(n1)c2nc(NN=O)n2,0.07936507936507936,0.2923076923076923,0.1951923076923077
O=C(O)CN1CCCCC1,0.4,O=C(O)C1CCCCC1,0.2692307692307692,0.40625,0.11578947368421053
CCCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,0.8,CCOP(=O)(OCC)ON=Cc1ccc(O)c(OC)c1,0.10526315789473684,0.3013698630136986,0.17850799289520428
COC(=O)CS(=O)CC1CN(C)CCC1c2ccc(Cl)cc2,0.2,COC(=O)CS(=O)Nc1ccc(C)cc1,0.29310344827586204,0.4696969696969697,0.19485791610284167
COC(=O)CS(=O)CC1CN(C)CCC1c2ccc(Cl)cc2,0.4,COC(=O)c1csc(-c2ccc(C(C)C)cc2)n1,0.17391304347826086,0.26153846153846155,0.23203285420944558
COC(=O)CS(=O)CC1CN(C)CCC1c2ccc(Cl)cc2,0.6,COC(=O)C(=O)OCC(F)(F)F,0.13559322033898305,0.23728813559322035,0.07602339181286549
COC(=O)CS(=O)CC1CN(C)CCC1c2ccc(Cl)cc2,1.0,COC(=O)CCCCCCC(=O)Nc1cc(C)ccc1F,0.2028985507246377,0.4461538461538462,0.2009400705052879
Fc1cccc(c1)C(Cc2ccccc2Cl)N3CCNCC3,0.2,Fc1cccc(c1)C(C)(C)ON3CCC3,0.2413793103448276,0.35,0.25780189959294436
Fc1cccc(c1)C(Cc2ccccc2Cl)N3CCNCC3,0.4,Fc1cccc(c1)C(C)(C(=O)Cl),0.3076923076923077,0.19047619047619047,0.2374429223744292
CC(C)Cc1nnc(N)o1,0.4,CC(C)OCC(N)c1ccc(Cl)cc1,0.14634146341463414,0.28,0.06872037914691943
CC(C)Cc1nnc(N)o1,0.6,CC(C)c1nnc(SC)cn1,0.15384615384615385,0.375,0.10864745011086474
CC(C)Cc1nnc(N)o1,1.2,CC(C)n1nnnc(N)nc1,0.175,0.44680851063829785,0.0589622641509434
C#CC(C)OC(=O)Nc1ccc(OCC)c(OCC)c1,0.4,C#CC(C)OC(=O)c1c(F)cccc1Cl,0.32727272727272727,0.32558139534883723,0.1698595146871009
C#CC(C)OC(=O)Nc1ccc(OCC)c(OCC)c1,0.6,C#CC(C)(C)c1ccc(O)c(O)c1,0.16666666666666666,0.36363636363636365,0.1879310344827586
O=P1(NCCCl)OCCCN1CCCl,0.2,O=P(=O)(OCC)Oc1ccc(Br)cc1,0.037037037037037035,0.3125,0.12286689419795221
O=P1(NCCCl)OCCCN1CCCl,0.4,O=NNc1nc(Br)c(=O)ccn1,0.05454545454545454,0.352112676056338,0.1162079510703364
CCCCCCNP(=O)(OC)SC,0.4,COP(=O)(OC)OC,0.23333333333333334,0.3333333333333333,0.05907172995780591
O=C(Cc1ccc2ccccc2c1)N3c4ccccc4Sc5ccccc35,0.6,O=C(Cn1ccnc1)N4CCCCC4,0.12280701754385964,0.46808510638297873,0.14604236343366778
O=C(Cc1ccc2ccccc2c1)N3c4ccccc4Sc5ccccc35,1.0,O=C(CCCN1CCCOCCCoc2ccccc12),0.15384615384615385,0.44,0.21128205128205127
CC(=O)Oc1coc(CBr)cc1=O,1.0,CC(=O)Oc1cn(C)c2nnc(O)cc12,0.28,0.288135593220339,0.2112810707456979
FC(F)(F)c1ccc(CN2CC[C@@H](C2)NC(=O)c3cccc(c3)c4cccs4)cc1,0.4,FC(F)(F)c1ccc(cc1)C2=CC(CC2=O)c3ccc(Cl)cc3,0.21333333333333335,0.23728813559322035,0.2569832402234637
Ic1ccccc1O[C@H]([C@H]2CNCCO2)c3ccccc3,0.2,IO[C@H]([C@H]2CCO2),0.14,0.32653061224489793,0.059065934065934064
Ic1ccccc1O[C@H]([C@H]2CNCCO2)c3ccccc3,0.4,COCCO[C@H]2C[C@H]2OC,0.05357142857142857,0.3584905660377358,0.07210884353741497
Ic1ccccc1O[C@H]([C@H]2CNCCO2)c3ccccc3,0.8,COO[C@H]([C@H]2CCO2),0.11320754716981132,0.2692307692307692,0.06594885598923284
FC(F)(F)CCCS(=O)(=O)Oc1cccc2Cc3ccc(c(C#N)c3Oc12)C(F)(F)F,0.6,FC(F)(F)C(=O)N1CC[C@@H]1S(=O)(=O)c2ccc(cc2)C(F)(F)F,0.15789473684210525,0.4225352112676056,0.29157175398633256
FC(F)(F)CCCS(=O)(=O)Oc1cccc2Cc3ccc(c(C#N)c3Oc12)C(F)(F)F,0.8,FC(F)(F)C(=O)c1N=C(c2ccc(N(C)C(=O)O)cc2)N1C,0.08333333333333333,0.22784810126582278,0.26701183431952663
CCCCCCCCCCCCNCCO,1.2,CCCCCCCCCCCCCCCCC,0.42105263157894735,0.3225806451612903,0.23333333333333334
O=C(CCCc1ccccc1)N2c3ccccc3Sc4ccccc24,0.8,O=C(CCCCCC)Oc2cccnncc2C(=O)NO,0.11764705882352941,0.22972972972972974,0.20460829493087557
FC(F)(F)c1cccc(-c2cccn3nc(Nc4ccc5c(c4)CCNCC5)nc23)c1,1.2,FC(F)(F)N2CCN(CCCCCC(=O)c3ccc(OC4CCCC4)cc3)CC2,0.0851063829787234,0.46153846153846156,0.2233787029623699
Cc1cccc(Cn2nnc3c(nc(N)nc23)c4occc4)c1,1.2,Cc1ncc(Cn2ccnc2)cc(N)c1=N,0.1643835616438356,0.47368421052631576,0.2675343456254519
OC(CBr)C(O)C(O)C(O)CBr,0.2,OC(C#C)c1ccc(C=O)c(O)c1,0.07894736842105263,0.25806451612903225,0.04513064133016627
CCOCCOC(=O)C(C#N)=C(NCc1ccc(Cl)cc1)C(C)C,0.8,COP(=S)(OCC)C(C)C(=O)N(C)C(=O)OC(C)(C)C,0.13513513513513514,0.29411764705882354,0.18144750254842
CCOCCOC(=O)C(C#N)=C(NCc1ccc(Cl)cc1)C(C)C,1.2,OCCCCCP(=O)(C)C(C#N)C(NS(=O)(=O)C)C(C)(F)F,0.1125,0.37662337662337664,0.20036596523330283
Brc1ccc(Br)c(c1)C(=O)OCCCCCCc2ccc(cc2)C(=O)OC3CSSC3,0.2,Brc1ccc(Br)c(c1)C(=O)Nc2ccnc(n2)C(=O)OC3CS3,0.3424657534246575,0.43548387096774194,0.29852216748768473
CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,0.2,CCOCc1ccc(-c2ccc(OC)c(Br)c2)cc1,0.2459016393442623,0.41509433962264153,0.20961386918833727
CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,0.8,CCOCc1ccc(-c2ccc(Cl)c(C)c2)cc1N,0.21875,0.4716981132075472,0.22530864197530864
Cc1cc(N)nc(CCc2cncc(CCc3cc(C)nc(N)c3)c2)c1,1.0,Cc1cc(N)nc(COc2cccc(CC(CO)OC)c2)ccc1I,0.1282051282051282,0.3225806451612903,0.1661600810536981
c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,0.2,ON(C(=O)C(F)(F)F)C(F)(F)C(F)(F)C(=O)Nc1cccc2ccccc12,0.13333333333333333,0.12698412698412698,0.14985308521057786
c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,0.4,ON(C(=O)C(F)(F)F)C(F)(F)F,0.06976744186046512,0.057692307692307696,0.07802874743326489
c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,0.8,ON(C(=O)OCCCCCC)C(C)c1ccc(OC(=O)C#C)cc1,0.3157894736842105,0.45454545454545453,0.21796565389696168
c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,1.0,Cn1cc(C(=O)C(C)C)c(=O)c2c(C)cc(C)nc21,0.15517241379310345,0.23214285714285715,0.17316017316017315
O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,0.2,O=C(C=CN=CCCOc1cccc(Br)c1)C1CC1,0.15492957746478872,0.288135593220339,0.21036106750392464
O=NCc1ccncc1,0.6,O=CO,0.041666666666666664,0.038461538461538464,0.0
CN1C2CCCC1C(C2)OC(=O)OCC(Cl)(Cl)Cl,1.2,COc1ccc2cc(OC)oc(OC)c1OC=NS(=O)(=O)c3ccccc23,0.05,0.25925925925925924,0.20980707395498394
O=C1c2ccccc2C(=O)C1c1ccc(-c2ccccc2)cc1,0.2,O=C1C(=O)N1c1ccc(C(=O)O)cc1,0.15789473684210525,0.3181818181818182,0.16711590296495957
O=C1c2ccccc2C(=O)C1c1ccc(-c2ccccc2)cc1,0.6,O=C1C(=O)N1c1ccc(Cl)cc1,0.1388888888888889,0.32558139534883723,0.10784313725490197
O=C1C(Nc2ccccc2)=C(S(=O)(=O)c2ccccc2)C(=O)c2ccccc21,0.2,O=C1C(NC(=O))N1S(=O)(=O),0.0851063829787234,0.4696969696969697,0.11794871794871795
O=C1C(Nc2ccccc2)=C(S(=O)(=O)c2ccccc2)C(=O)c2ccccc21,0.4,O=C1C(N)C(=O)N1c1ccc(C(=O)O)cc1,0.12244897959183673,0.34375,0.22380612972202424
O=C1C(Nc2ccccc2)=C(S(=O)(=O)c2ccccc2)C(=O)c2ccccc21,1.0,O=C1C(N)C(=O)C1(I)C(=O),0.06666666666666667,0.33962264150943394,0.12193308550185873
N#Cc1ccnnc1,0.2,N#Cc1ccsc1,0.32142857142857145,0.2631578947368421,0.1901840490797546
N#Cc1ccnnc1,0.6,N#CCCOc1conc1,0.1794871794871795,0.28205128205128205,0.05791505791505792
Fc1ncccn1,0.2,FCl,0.07142857142857142,0.09523809523809523,0.0
Fc1ncccn1,1.0,F,0.0,0.1111111111111111,0.0
O=C(CCCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2)NO,0.2,O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccc(F)cc1,0.10416666666666667,0.3670886075949367,0.24489795918367346
O=C1C=C(N2CCCC2)CN1c1ccc(Cl)cc1,0.6,O=C1CN=C(Cl)c2cc(Cl)ccc21,0.2391304347826087,0.32142857142857145,0.2007992007992008
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCC,0.6,C=CCOOCC(C(C)C)OC(=O),0.23728813559322035,0.4375,0.12475633528265107
CC1=CN2C(=O)C=C(N=C2C(=C1)NCc3cccc(C)c3)N4CCOCC4,0.8,CC1=CN2C(=O)C=CC1=C(S(=O)(=O)CC2)C(=O)NO,0.12345679012345678,0.3516483516483517,0.30026990553306343
CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC1CCC(N)CC1,0.2,C(C)C(=O)C#N,0.08064516129032258,0.12,0.02157164869029276
CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC1CCC(N)CC1,0.6,C(C)C(=O)N(C)(=O)Cl,0.09375,0.25,0.08504398826979472
CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC1CCC(N)CC1,0.8,C(C)C(=O)N(C)C,0.08196721311475409,0.3076923076923077,0.07266982622432859
CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC1CCC(N)CC1,1.2,C(C)C(O)COC(=O)Cl,0.08955223880597014,0.13333333333333333,0.052478134110787174
Clc1ccccc1I,0.2,ClI,0.125,0.25,0.0
Clc1ccccc1I,0.4,ClBr,0.058823529411764705,0.15384615384615385,0.0
Clc1ccccc1I,0.6,ClCO,0.05,0.1111111111111111,0.0
CNC(=O)\C(=N\O)\CCCCCCNC(=O)c1cc(on1)c2cccc(N)c2,0.8,C(=O)\C(=N/O)\c1ccc2C(c2c1)c3c(OC)cccc3OC,0.16883116883116883,0.3561643835616438,0.22540250447227192
Clc1ccc(cc1)c2ccc(CCCNc3ccc(CN4CCCCC4)cc3)nn2,0.6,Clc1ccc(cc1)c2ccc(Cc3ccncc3)cc2,0.25,0.38095238095238093,0.24663072776280323
O=C(O)CCC(Nc1ccc(Br)cc1)C(=O)O,0.8,O=C(O)CCC1=C(O)C(O)1,0.21951219512195122,0.4090909090909091,0.13432835820895522
O=C(O)CCC(Nc1ccc(Br)cc1)C(=O)O,1.0,O=C(O)CCN(CCC(=O))Cc1cncn1C,0.1896551724137931,0.3389830508474576,0.1419141914191419
C(OCc1ccccc1)[C@H]2NC[C@H](OCc3ccccc3)[C@@H](OCc4ccccc4)[C@@H]2OCc5ccccc5,0.8,C(OC)[C@H]1[C@H]2C[C@@]12\C,0.10416666666666667,0.22,0.09323308270676692
O=C(O)CCCCn1nnc2ccccc21,0.2,O=C(O)CCCOCC,0.23255813953488372,0.2777777777777778,0.08647450110864745
O=C(O)CCCCn1nnc2ccccc21,0.4,O=C(O)CCC,0.21052631578947367,0.2553191489361702,0.06960556844547564
O=C(O)CCCCn1nnc2ccccc21,0.8,O=C(O)C1CCO1,0.08888888888888889,0.27450980392156865,0.08281573498964803
Oc1ccccc1\C=C\c2ccc(cn2)S(=O)(=O)c3ccccc3F,0.2,O\P(=S)(N1CC1)(N1CC1)c2ccc(cc2)c3nsc(n3),0.1044776119402985,0.25316455696202533,0.21322314049586777
Oc1ccccc1\C=C\c2ccc(cn2)S(=O)(=O)c3ccccc3F,1.0,O\C(=Cc2ccc(cc2))CN4CCCCC4,0.11666666666666667,0.21875,0.14668218859138532
CC(C)c1ccccc1,0.2,CC(C),0.058823529411764705,0.375,0.04819277108433735
CC(C)c1ccccc1,1.2,CC(C)F,0.17647058823529413,0.3333333333333333,0.056818181818181816
CC1CC(=O)NN=C1c1ccc(-n2cnc3c2CCCC3)cc1,0.6,CCCCOC(=O)CSc1nn1CS(=O)(=O),0.08108108108108109,0.3448275862068966,0.1456221198156682
CC1CC(=O)NN=C1c1ccc(-n2cnc3c2CCCC3)cc1,0.8,CC1CC(=O)NN=C1S(=O)(=O),0.32075471698113206,0.44594594594594594,0.19902912621359223
CC1CC(=O)NN=C1c1ccc(-n2cnc3c2CCCC3)cc1,1.0,CCN1C(=O)SC=Cc2ccc(O)cc21,0.09722222222222222,0.352112676056338,0.25257323832145684
COc1ccc2cc(ccc2c1Br)c3cccnc3,0.4,COc1ccc2cc(ccc2c1)OCCO,0.21568627450980393,0.3902439024390244,0.29571106094808125
COc1ccc2cc(ccc2c1Br)c3cccnc3,1.0,COc1ccc2cc(ccc2c1Cl)OCCOCCCCN,0.25396825396825395,0.43137254901960786,0.26837606837606837
NS(=O)(=O)c1cc2cc(CNCCO)sc2s1,1.2,NS(=O)(=O)c1cnccc1C\C=C\SSC,0.140625,0.4794520547945205,0.2042042042042042
CN(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)CCN2Cc3ccccc3C[C@H](NC(=O)[C@@H](CCCNC(=O)N)NC(=O)[C@@H](N)Cc4c(C)cc(O)cc4C)C2=O,0.2,CN(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)C(C)(C)CC(F)(F)F,0.25510204081632654,0.39473684210526316,0.3696911196911197
CNC(=O)Oc1ccc(C(C)C)cc1,1.2,C(=O)ON(C)C,0.08571428571428572,0.3333333333333333,0.04296875
c1ccc(CC2=NCCN2)cc1,0.2,c1ccc(C2CC2)cc1,0.21212121212121213,0.12121212121212122,0.24100719424460432
CC(=O)C(=Cc1ccccc1C)C(C)=O,0.2,CC(=O)C(=CC)C(C)CC,0.1891891891891892,0.42857142857142855,0.1529745042492918
O=C(COC(=O)c1ccccc1)NC1CCCCC1,0.4,O=C(OCC(=O))CCO,0.125,0.46153846153846156,0.09511568123393316
O=C(COC(=O)c1ccccc1)NC1CCCCC1,0.6,O=C(CCC(=O))C1CCCCC1,0.2127659574468085,0.34285714285714286,0.08557457212713937
O=C(COC(=O)c1ccccc1)NC1CCCCC1,1.0,O=C(CCCC(=O)N1CCCC1),0.11538461538461539,0.4222222222222222,0.1859903381642512
OP(=O)(O)C(NS(=O)(=O)c1ccc(Cl)cc1)P(=O)(O)O,0.4,OP(=O)(=O)c1ccc(C(=O)O)c(O)c1,0.10416666666666667,0.3684210526315789,0.14690721649484537
CCC(=O)c1ccncc1,0.8,CCC(=O),0.15384615384615385,0.4,0.0641025641025641
CCC(=O)c1ccncc1,1.0,CCC(=O)OCCC,0.22580645161290322,0.21428571428571427,0.06666666666666667
CC(=O)O[C@@H]1CO[C@H]([C@@H](OC(=O)C)[C@@H]1OC(=O)C)n2cc(CNC(=O)c3ccc(cc3)S(=O)(=O)N)nn2,1.0,CC(=O)O[C@@H]1CO[C@H]([C@H](OC(=O)C)[C@@H]1O)C(=O)C,0.29411764705882354,0.32142857142857145,0.2830336200156372
CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,0.4,CC1CCCC1C(=O)c1ccc(Cl)c(Cl)c1,0.4,0.4,0.3258064516129032
COc1ccccc1N2CCNCC2,0.4,CON1CCCN1,0.2571428571428571,0.46774193548387094,0.04455445544554455
COc1ccccc1N2CCNCC2,0.6,COC2=CCCCC2,0.1794871794871795,0.28,0.040380047505938245
COc1ccccc1N2CCNCC2,1.0,COc1nonc2CCc2c1,0.15217391304347827,0.2463768115942029,0.07430340557275542
CCOC(=O)CCCCn1nc2ccccc2n1,0.8,CCOC(=O)CCCC,0.43243243243243246,0.34,0.22356495468277945
CCOC(=O)CCCCn1nc2ccccc2n1,1.2,CCOC(=O)COc1csc(Cl)c1,0.2692307692307692,0.3333333333333333,0.11559633027522936
Cc1ccccc1NC(=N)Nc2ccccc2C,0.2,C(=N)NC,0.1111111111111111,0.4166666666666667,0.024
Cc1ccccc1NC(=N)Nc2ccccc2C,1.0,C(=O)N(C)C,0.034482758620689655,0.12121212121212122,0.015625
CC(C)c1cc(=S)ss1,0.2,CC(C)c1nnc(NS(=O)(=O)C)s1,0.15384615384615385,0.28846153846153844,0.08687258687258688
BrCCBr,1.2,OCCOCC,0.05555555555555555,0.20833333333333334,0.08333333333333333
Fc1cc(F)c(F)c(O[C@H]([C@H]2CCNC2)c3ccccc3)c1F,0.2,Fc1cc(F)c(F)c(O[C@H]([C@H]2CC2))c1,0.22641509433962265,0.4358974358974359,0.4277699859747546
Fc1cc(F)c(F)c(O[C@H]([C@H]2CCNC2)c3ccccc3)c1F,0.4,Fc1cc(F)c(F)c(O[C@H]([C@H]2CC2))c1F,0.3191489361702128,0.4358974358974359,0.43899018232819076
OC(=O)CCC(NS(=O)(=O)c1ccc(cc1)c2ccccc2)C(=O)O,0.8,OC(=O)CCC(Cc1ccc(O)cc1)C(=O)N1CCCC1O,0.22580645161290322,0.36619718309859156,0.20175438596491227
OC(=O)CCC(NS(=O)(=O)c1ccc(cc1)c2ccccc2)C(=O)O,1.0,OC(=O)CCC(CCOC(=O))c1ccc(O)cc1,0.25925925925925924,0.3114754098360656,0.16168478260869565
CCC1(CC)SCC(=O)NC1=O,0.6,CCC1(CC)OCC(=O)CO1,0.2727272727272727,0.4375,0.08280254777070063
CCc1ccccc1OC(C)=O,0.2,CCOC(C)=O,0.3103448275862069,0.45454545454545453,0.05860805860805861
CCc1ccccc1OC(C)=O,1.2,CC#CCc1ccc(C)cc1,0.1282051282051282,0.2857142857142857,0.21103896103896103
NNC(=O)NCc1ccccc1,0.2,N(=O),0.038461538461538464,0.16666666666666666,0.0
CSc1ccc(O)cc1,0.4,CCCCCCCCCc1ccc(O)cc1,0.3103448275862069,0.44,0.17333333333333334
CSc1ccc(O)cc1,1.2,CCCOc1ccc(O)cc1,0.32142857142857145,0.4230769230769231,0.2154696132596685
O=C(NN1CC=CCC1)C1CC1,0.8,O=C(CCCCCN1CCN=CC1)C1CCCCC1,0.2037037037037037,0.46808510638297873,0.12967581047381546
COc1ccccc1OC(C2CNCCO2)c3ccc(I)s3,0.2,COOC(CCc2cccc(O)c2),0.10294117647058823,0.3448275862068966,0.12703252032520326
COc1ccccc1OC(C2CNCCO2)c3ccc(I)s3,0.4,COOC(C2CCO2)c3ccc(F)cc3,0.26229508196721313,0.3793103448275862,0.2524886877828054
COc1ccccc1OC(C2CNCCO2)c3ccc(I)s3,0.6,COOC(COC(=O)c2cccs2)c3ccc(F)cc3F,0.12345679012345678,0.4426229508196721,0.2748154224774405
COc1ccccc1OC(C2CNCCO2)c3ccc(I)s3,0.8,COOC(C2CCC2)F,0.1,0.19642857142857142,0.06051282051282051
CCCCCCCCCCNCc1ccc(OCc2ccccc2C(=O)Nc3ccc4nc(C)cc(N)c4c3)cc1,0.2,CCCCCCCCCCc1ccc(OC(=O)c2cc(C)n(C)c2)cc1,0.2441860465116279,0.48484848484848486,0.3047016274864376
CCCCCCCCCCNCc1ccc(OCc2ccccc2C(=O)Nc3ccc4nc(C)cc(N)c4c3)cc1,0.8,CCCCCCCCCCP(=O)(OCC)CCN(C)CCOc1ccc(cc1)C(=O)CS#N,0.20202020202020202,0.4155844155844156,0.2804232804232804
Nc1ccccc1SSc1ccccc1N,0.2,NS(=O)(=O)N,0.047619047619047616,0.21428571428571427,0.005076142131979695
Nc1ccccc1SSc1ccccc1N,1.2,COOCC(=N),0.0,0.07317073170731707,0.014634146341463415
CN(C)C(=O)Oc1cccnc1I,0.4,CN(C)C(=O)O,0.21212121212121213,0.4878048780487805,0.0821917808219178
CC1CC(C)(C)CC(c2ccccc2)(N2CCCCC2)C1,0.8,CCCCN(C=CN1CCCC(C)O1),0.11475409836065574,0.3620689655172414,0.11843876177658143
CCC(C(=O)OCCc1ccccc1)C(COC(=O)c1ccccc1)Cc1cncn1C,0.2,CCC(C(=O)OCC(=O))C(C),0.15625,0.3469387755102041,0.14749661705006767
CCC(C(=O)OCCc1ccccc1)C(COC(=O)c1ccccc1)Cc1cncn1C,0.6,CCC(C(=O)OCC)C(COC(=O)),0.15942028985507245,0.4791666666666667,0.20327421555252387
CCCCCC(C)O,0.8,CCCN(C)O,0.20833333333333334,0.38235294117647056,0.0847457627118644
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)OC(C)(C)C)NS(=O)(=O)c1ccc(C)cc1)\C=C\S(=O)(=O)C,1.0,CC(C)C[C@H](C(=O)N[C@@H](CO)COC(=O)C)C1(N)CCN([C@H]1C(=O)C(=O)NO)c3ccc(Cl)cc3,0.1574074074074074,0.4583333333333333,0.3590971272229822
CCC(CC)(C(N)=O)c1ccc2c(c1)OCO2,0.2,CCC(CC(C(N)=O))C1CCCCC1,0.19607843137254902,0.3617021276595745,0.08695652173913043
CCC(CC)(C(N)=O)c1ccc2c(c1)OCO2,1.0,CCC(CC)(C(N)=O)n1nn1,0.2558139534883721,0.3620689655172414,0.15128593040847202
ClC(Cl)=Nc1ccccc1,0.2,ClC(Cl)N,0.045454545454545456,0.4375,0.037383177570093455
ClC(Cl)=Nc1ccccc1,0.4,ClC(Cl)Br,0.045454545454545456,0.26666666666666666,0.037383177570093455
ClC(Cl)=Nc1ccccc1,1.0,ClC(Cl)(Cl),0.05,0.2857142857142857,0.038834951456310676
O=C(OCc1ccccc1)c1ccc(O)cc1,0.8,O=C(OC)c1ccco1,0.2894736842105263,0.37037037037037035,0.199438202247191
Fc1ccc(cc1)[C@@H]2CC3CCC(N3)[C@@H]2COc4ccc5OCOc5c4,0.6,Fc1ccc(cc1)[C@@H]2CC[C@@H](CC2)N3CCN(CC3)OC,0.20588235294117646,0.4027777777777778,0.35228539576365664
Fc1ccc(cc1)[C@@H]2CC3CCC(N3)[C@@H]2COc4ccc5OCOc5c4,0.8,Fc1ccc(cc1)[C@@H]2CC[C@@H](CC2)N3CCC(CC3),0.203125,0.3728813559322034,0.3448275862068966
O=C(O)c1ccccc1Nc1ccccc1,0.2,O=C(O)N,0.15384615384615385,0.39285714285714285,0.024390243902439025
O=C(O)c1ccccc1Nc1ccccc1,1.0,O=C(O)CONN,0.14285714285714285,0.24444444444444444,0.036619718309859155
COc1nc(N)nc(C(Cl)(Cl)Cl)n1,0.6,COc1ncnc(Cl)c(C#N)cc1Cl,0.14893617021276595,0.46938775510204084,0.10945945945945947
CCC(CC)Nc1cc(cc(COCC2(CCN(C)CC2)c3ccc(F)cc3)n1)C(F)(F)F,0.2,CCC(CC)CN(c1cc(cc(c1)C(F)(F)F)c2ccc(F)cc2)S(=O)(=O)c3ccc(OC(C)C)cc3,0.23333333333333334,0.37037037037037035,0.3524011299435028
CCCOc1c(OC)cc(CCN)cc1OC,0.6,CCCCCCCCC(OC)(OC)OC(CCl)OC,0.11538461538461539,0.3541666666666667,0.07775768535262206
FC(F)(F)Oc1cc(Br)ccc1S(=O)(=O)NC2CCC(CC2)Nc3ncc4ccccc4n3,0.6,FC(F)(F)Cc1ccc(OCC(=O)c2cccc(Br)c2)cc1,0.1875,0.2597402597402597,0.20257826887661143
CCO[C@@H](Cc1ccc(OCC=C(c2ccccc2)c3ccccc3)cc1)C(=O)O,0.6,CCO[C@@H](Cc1ccc(OCC=C)cc1)C(=O)N2CCC#C2,0.4444444444444444,0.43636363636363634,0.4315245478036176
