input_smiles,temperature,generated_smiles,morgan_similarity,maccs_similarity,topo_similarity
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,0.8,C=CC=CC=C(C)C=CC(C)(C)CC(C)(COC(=O)C(N(C)C)OC)C(C)C,0.174418605,0.428571429,0.278384279
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,1,C=CCC=C(C)C1C(C)=CC(=O)N(C(C)C)C(C)=CC1C(=O)OC2CC(C)O2,0.222222222,0.490566038,0.377192982
CN1CC(=O)NC1=N,1.2,CCc1cc(=O)oc2nc2c1,0.095238095,0.31147541,0.063464837
CCOC(=O)CN(C)C(=O)COC(=O)c1ccccc1OC(C)=O,0.6,CCOC(=O)C(CC(C)=O)C(=O)OCC(=O)O,0.218181818,0.42,0.12516129
Oc1cccc(c1)C2=CC(=O)c3ccc(O)cc3O2,1.2,Oc1ccc(C2CC[C@H](C2)OCC(=O)O)nc1,0.129032258,0.428571429,0.192386831
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)OCc1ccccc1)\C=C\S(=O)(=O)C,1.2,CC(C)C[C@H](NC(=O)[C@H](CNC(=N)N)NC(=O)[C@@H](C)NC(=O)[C@H](CC(C)C)NC(=O)NO)NCc2ccccc2,0.307692308,0.432098765,0.408290155
Nc1ccccc1NC(=O)c2cccnc2,1.2,Nc1ccccc1NC(=O)NCCOc1ccc(c2ccccc2)cc1,0.339622642,0.4,0.259818731
CN(C)CCCNS(=O)(=O)c1ccc(C)cc1,0.8,CN(C)CCNC(=O)c1ccccc1Nc2ccc(C)cc2,0.333333333,0.455882353,0.147660819
Cc1cc2ccccc2o1,0.6,OCc1ccccc1,0.172413793,0.210526316,0.112359551
Cc1cc2ccccc2o1,0.8,OCc1ccccn1,0.147058824,0.192307692,0.10031348
CC(NCC(O)CON=C(C1CC1)C1CC1)c1ccccc1,0.4,CC(CO)COC(O)(C(=O)c1ccccc1)c1cnccn1,0.202898551,0.403508772,0.183673469
CC(NCC(O)CON=C(C1CC1)C1CC1)c1ccccc1,0.8,CC(CO)N1CCC(COC)(C(=O)N2CCCCC2)CC1,0.1,0.378787879,0.167647059
OC(=O)c1ccc(cc1)c2cc(Cl)c3NC(=O)NC4(CCCCC4)c3c2,0.4,OC(=O)c1ccc(cc1)c2ccc(Cl)c(NS(=O)(=O)c3ccc4ccccc4c3)c2,0.28358209,0.405405405,0.3633014
OC(=O)c1ccc(cc1)c2cc(Cl)c3NC(=O)NC4(CCCCC4)c3c2,0.8,OC(=O)c1ccc(Nc2ccc(Cl)cc2)c(-c3cnccncc3)c1,0.208333333,0.459016393,0.354019746
Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,1,Fc1ccc(CN2CC(C(=O)c3cccs3)CC2)cc1,0.194444444,0.431034483,0.264280274
CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0.8,OCCCn1c(=O)cc(C)n1C,0.163636364,0.454545455,0.140091116
N#CCCc1ccc(OCc2cc(c3ccccc3)c4ncccc4c2)cc1,0.2,N#CCCc1ccc(OCc2oc3cc(F)cc32)cc1,0.387096774,0.444444444,0.299808429
S=C1Sc2ccccc2N1CCCCN3CCN(CC3)C4CCCCC4,0.8,S=C1CCC1c1cnccc1Nc1cccc(-c2ccccc2Cl)c1,0.135802469,0.425925926,0.236030025
COC(=O)c1c(C)cccc1C,1.2,COC(=O)c1cncc(C)n1,0.352941176,0.461538462,0.13215859
OCC1CO1,0.6,ClC#N,0.055555556,0,0
OCC1CO1,0.8,CCCC1CCO1,0.25,0.366666667,0.216216216
OCC1CO1,1.2,ClC1CC1C,0.095238095,0.068965517,0.111111111
CCCC(=O)O[C@H](CN1CCN(CCCN(c2ccc(F)cc2)c3ccc(F)cc3)CC1)Cc4ccccc4,0.6,CCCC(=O)O[C@H](Cc1ccc(OC)cc1)c2cc(cc(n2)c3occc3)C4CC4,0.252747253,0.45,0.305936073
CNC(=O)[C@@H](NC(=O)[C@H](CCCCOCc1ccccc1)CC(=O)NO)C(C)(C)C,0.2,CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c2ccc(OC)cc2)C(=O)O,0.283783784,0.492063492,0.31092437
C=CC(=O)NCCN1CCOCC1,0.4,C=CC(=O)OCCOc1cccnc1,0.166666667,0.384615385,0.100294985
C=CC(=O)NCCN1CCOCC1,0.8,C=CC(=O)OCCOc1ccccc1Cl,0.150943396,0.263157895,0.095238095
C=CC(=O)NCCN1CCOCC1,1,C=CCNC(=O)OCc1ccccc1OC,0.160714286,0.355932203,0.1
COc1cc(OC)nc(Sc2cccc(Oc3ccccc3)c2C(=O)O)n1,0.8,COc1cc(OC)c2nc(NCc3ccc(cc3)S(=O)(=O)N)nc12,0.118421053,0.361445783,0.316970547
C1=Cc2ccccc2C1,1,C1=Cc2ccccc2N1,0.206896552,0.375,0.073954984
O=C(O)C1c2ccccc2Sc2ccccc21,0.6,O=C(O)Cc1ccccc1-n1ccnc1,0.195652174,0.285714286,0.251231527
CC1=CC(=O)CC(C)(C)C1 ,1.2,CC1=CC(=CC(Br)C=CC1)Br,0.184210526,0.24,0.120743034
NC(N)=NN=Cc1ccccc1,0.4,NC(N)=S#N,0.107142857,0.464285714,0.037037037
NC(N)=NN=Cc1ccccc1,0.6,COC(N)=SS(N)(=O)c1ccccc1,0.219512195,0.264150943,0.084782609
CCC(CC)C(=O)Nc1ccccc1S(N)(=O)=O,0.6,CCC(CC)C(=O)N1CCCC1S(=O)=O,0.188679245,0.485714286,0.176706827
CCC(CC)C(=O)Nc1ccccc1S(N)(=O)=O,1,CCC(CC)C(=O)OCCCCPS(=O)O,0.188679245,0.352112676,0.087804878
CCC(=C(c1ccc(O)cc1)c2ccc(OCCN)cc2)CC,0.6,CCC(=C)c1ccc(O)c(-n2nc(nn2)C(F)F)n1,0.140625,0.289855072,0.165562914
O=C1c2ccccc2C(=O)N1SC1CCCCC1,1.2,O=C1c2ccccc2C(=O)C1c1ccccc1CCOc1ccccc1,0.2,0.352941176,0.227226203
NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,0.8,NC(=S)NNC(=S)Nc1ccc(Cl)cc1Cl,0.170212766,0.388888889,0.148897059
OC(CF)CF,0.2,OC(C)(C)Br,0.058823529,0.294117647,0.277777778
OC(CF)CF,0.4,OC(C)(C)C,0.066666667,0.235294118,0.357142857
OC(CF)CF,0.6,OC(C)(C)F,0.125,0.375,0.4375
OC(CF)CF,0.8,OC(C)(C)c1ccccc1,0.04,0.210526316,0.081632653
OC(CF)CF,1,OC(C)(C)O,0.066666667,0.210526316,0.333333333
CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,1,CCCCC(=O)OC(=O)NCc1ccc(OS(=O)(=O)N)cc1,0.301587302,0.451219512,0.26611418
CCS(=O)c1sc(C(C)=O)c(Cl)c1C#N,1,CCS(=O)COc1ccc(C(C)(C)C)c(Cl)c1,0.172413793,0.490566038,0.188202247
COc1cc(OC)cc(\C=C\c2ccc(OCCCCCCN3CCCCC3)cc2)c1,1.2,COc1cc(Br)cc(\COc2ccccc2C=C\c3cccc(F)c3F)c1,0.211267606,0.404255319,0.311724138
C[C@H](N)CN1CCc2cc(F)c(cc12)C(F)(F)F,1,C[C@H](N)c1cn(Nc2ccc(F)cc2F)c(C)c1F,0.193548387,0.444444444,0.298323036
CNC(C)Cc1ccc2OCOc2c1,0.2,CNC(C)C1CCC1,0.175,0.230769231,0.060240964
CNC(C)Cc1ccc2OCOc2c1,0.4,CNC(C)CN1CCCCC1,0.243902439,0.32,0.058295964
CNC(C)Cc1ccc2OCOc2c1,1,CNC(C)C1CCCCN1,0.152173913,0.291666667,0.086134454
CN(C)CCN(C)CCN(C)CCN(C)C,0.8,CN(C)c1nc(C(C)C)nc(C(C)C)n1,0.12,0.3,0.030508475
CC1=C(C)C(=O)C(C)=C(C)C1=O,0.2,CC1=C(C)C(=O)C(C(C)C)=C(N)C1,0.269230769,0.466666667,0.409756098
NCCC(N1CCC(=C(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4ccc(F)cc4,1.2,NCCC(NCCS(OCC)(=O)c1ccc(Cl)cc1)C(=O)NO,0.185185185,0.406976744,0.303643725
CCOc1cccc2nc(N)nc(N)c12,0.6,NNc1nc(N)nc(N)n1,0.179487179,0.47826087,0.087878788
Clc1ccc(cc1Cl)[C@@]23CCNC[C@@H]2C3,0.4,Clc1ccc(cc1Cl)[C@@H]2CC[C@@H]2,0.279069767,0.333333333,0.471287129
Nc1ncc(Cc2cc(Cl)c(Cl)cc2Cl)c(N)n1,1.2,Oc1c(Cc2c(Cl)cc(Cl)cc2Cl)c(N)n1,0.239130435,0.490196078,0.233136095
NC(CC(=O)O)c1ccccc1,1.2,NC(NC(=O)c1ccccc1)Oc1ccccc1,0.315789474,0.378378378,0.188183807
O=C(O)c1ccccc1NCCO,0.4,O=C(O)c1ccccc1c1ccccc1,0.4375,0.297297297,0.240530303
O=C(O)c1ccccc1NCCO,0.6,O=C(O)c1ccccc1I,0.40625,0.289473684,0.288888889
O=C(O)c1ccccc1NCCO,0.8,O=C(O)c1ccccc1S,0.40625,0.342105263,0.290953545
O=C(O)c1ccccc1NCCO,1,O=C(O)c1ccco1,0.25,0.225,0.138095238
OCc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,1,Oc1cccc(C(O)(Cn2cc(-c3ccccc3)cn2)n1)c1ccco1,0.113924051,0.492063492,0.27951968
CNCc1ccccc1Oc2ccc(Cl)cc2Cl,0.6,ClC(Cl)Cl,0.027777778,0.096774194,0
CNCc1ccccc1Oc2ccc(Cl)cc2Cl,1,CNCc1cccc(Cl)n1,0.295454545,0.473684211,0.147058824
CC[C@@]12CCN(CCc3ccccc3)C[C@@H]1Oc4ccc(O)cc24,0.2,CC[C@@]1(O)C[C@@H]1Nc2c(cnn3cccc23)C(=O)O,0.1875,0.485714286,0.316491228
C(Cc1ccccc1)Nc2ccnc(n2)N3CCCC3,0.6,C(COc1ccccc1)c2cn(nn2)c3cccs3,0.193548387,0.45,0.163333333
O[C@@H]1[C@H]2CCC[C@@]1(CCN2CCc3ccccc3)c4cccc(O)c4,0.4,O[C@@H]1[C@H]2CCC[C@]12c3ccc(Br)cc3O,0.222222222,0.48,0.443792766
C1CCC(=NNc2nc(cs2)c3ccccc3)C1,0.6,CCCOC(=CCC1c2nc(cs2)c3ccccc3)CC1,0.316666667,0.37037037,0.365714286
CN(CCCl)CCCl,0.8,CN(Cc1ccccc1)c1cccnc1,0.111111111,0.342857143,0.020833333
Fc1ccc(C(=O)C2CCN(CCCOc3ccc(cc3)c4oc5ccccc5n4)CC2)c(F)c1,0.4,Fc1ccc(C(=O)C2CCN(CC2)c3ccc(cc3)S(=O)(=O)N4CCN(CC4)c5ccccc5)cc1,0.244186047,0.4625,0.39544345
C=CCN(N=O)C(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1,1.2,C=CCC1(N)NC(=O)NC1(C(C)O)CC(=O)n1ccnc1,0.134831461,0.448717949,0.263246426
CCCC\C=C/C1(CCC1)c2cc(O)c3[C@@H]4CC(=O)CC[C@H]4C(C)(C)Oc3c2,0.6,CCCC\C=C/c1cc(O)n(c1)S(=O)(=O)N[C@@H]2CC[C@H](C2)N3CCC(CC3)c4ccccc4OCC=C(C)C,0.18018018,0.34375,0.41521284
CC(C)(C)C(=O)OCn1nnc(n1)c2cccc(O)c2C(=O)c3c(O)cc(cc3O)C(=O)O[C@@H]4CCC[C@H]4NC(=O)c5ccc(O)cc5,0.4,CC(C)(C)C(=O)OCc1ccc(cc1)S(=O)(=O)c2c(F)cc(F)cc2C(F)(F)C(F)(F)F,0.178217822,0.318681319,0.413112667
CNC(c1cccc(O)c1)C(C)(C)C(=O)NCC2CC2,0.2,CNC(Cc1ccc(O)c(C)c1)C(=O)OCC#C,0.208955224,0.452830189,0.255813953
CNC(c1cccc(O)c1)C(C)(C)C(=O)NCC2CC2,0.4,CNC(Cc1ccc(O)cc1C)C(O)CCCCC#C,0.202898551,0.480769231,0.280612245
CCc1ccncc1,0.6,CCc1ccsc1,0.36,0.4,0.214814815
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl ,1,Clc1ccc(Cl)c(Cl)c1c(c1CN(Cl)Cl)c(Cl)c1,0.256410256,0.357142857,0.166482911
O=C(c1ccc(Cl)cc1Cl)c1ccc2n1CCC2C(=O)O,1,O=C(c1ccc(Cl)cc1C)c1cc(O)c1O,0.272727273,0.307692308,0.302941176
COCC(C)OC,1,OCC(C)SC,0.166666667,0.476190476,0.185185185
O=CNc1ccccc1,0.2,O=CCc1ccccc1,0.375,0.333333333,0.149659864
O=CNc1ccccc1,0.8,O=NCCc1ccccc1,0.24137931,0.230769231,0.134146341
O=CNc1ccccc1,1.2,ONCCOc1ccccc1OOC,0.153846154,0.137254902,0.076190476
Nc1nc(Nc2ccccc2)nn1C(=O)c3c(F)cccc3F,0.6,Nc1nc(Oc2ccccc2)nc3cc(C(=O)O)c13,0.216666667,0.409090909,0.276811594
CS(=O)CCNCc1cc2cc(S(N)(=O)=O)sc2s1,1.2,CS(=O)OCCNCC(Cc2ccc(F)c(F)c2C(=O)O)c1ccccc1,0.141025641,0.469135802,0.237259816
CCC(Sc1nc(Cl)cc(Nc2nc(cs2)c3ccc(Cl)cc3)n1)C(=O)O,1,CCC(COCc1nc(Cl)cc(N2CCOCC2)n1)c3ccc(Cl)c(c3)C(=O)O,0.206521739,0.485294118,0.358433735
C=CC=O,1,C=CC#N,0.214285714,0.333333333,0.333333333
NC1CCc2ccccc2C1O,0.6,NC1CC1,0.185185185,0.366666667,0.034482759
NC1CCc2ccccc2C1O,0.8,Oc1ccc2ccccc2c1,0.166666667,0.387096774,0.066666667
CCOc1cnc(-c2ccccc2)c(-c2ccccc2)n1,0.6,CNCCc1cnc(-c2ccccc2)c(-c2ccccc2)n1,0.475,0.444444444,0.476661952
CC1(C)CC(=O)C=C(N2CCCCC2)C1,0.4,CC1(C)CC(=O)C=CC(C)N1,0.238095238,0.466666667,0.264344262
CC1(C)CC(=O)C=C(N2CCCCC2)C1,0.8,CC1(C)CC(=O)C=CCC(C)N1,0.23255814,0.488888889,0.265263158
O=C(c1ccccc1)c1ccccn1,0.8,O=C(c1ccccc1)c1ccccc1Cl,0.40625,0.380952381,0.316593886
C\C\1=C/CC[C@@]2(C)O[C@H]2[C@H]3OC(=O)C(=C)[C@@H]3CC1,0.2,C[C@@]1(O)[C@@H](C)C[C@@H](O)C(=O)[C@@H]1CC(=O)C,0.125,0.4375,0.261753494
C\C\1=C/CC[C@@]2(C)O[C@H]2[C@H]3OC(=O)C(=C)[C@@H]3CC1,0.8,C[C@H](CC#C)CC[C@@H](O)CC[C@@H]1CC(=O)N[C@@H](Cc2ccccc2)C(=O)O[C@@H](C)C(=O)CC[C@H]1OC,0.134020619,0.419354839,0.326148079
COc1ccccc1C2(O)CCN(CC2)C(c3ccccc3)c4ccccc4,0.4,COc1ccccc1-c1cccn2nc(Nc3cccc(C)c3)nc12,0.191176471,0.384615385,0.277482942
Cc1cccc(c1)C(c2ccncc2)c3cc4CCN5C(=O)CCc(c3)c45,0.4,Cc1cccc(c1)C(Oc2cccc(c2)C(=O)NC3CCCCC3)CC(=O)NC4CCCCC4,0.217948718,0.418181818,0.32054561
CCCc1ccc(cc1)C2(O)CCN(CC2)C(c3ccccc3)c4ccccc4,0.6,CCCc1ccc(Oc2ccc(Br)cc2C(CO)C)cc1OC,0.154929577,0.310344828,0.226872247
Clc1ccc(Br)cc1NC1=NCCN1,0.8,Clc1ccc(Br)cc1N,0.333333333,0.390243902,0.367205543
Clc1ccc(Br)cc1NC1=NCCN1,1,Clc1ccc(Br)cc1Br,0.351351351,0.25,0.177966102
CC(C)CBr,0.2,CC(C)C=O,0.2,0.3,0.272727273
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,1,CCOC(=O)CN(Cc1cccc(c1)C(C)(C)C(=O)NC2CC2)C(C)(C)C,0.229885057,0.493333333,0.250433276
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,1.2,CCOC(=O)CCCCC(SN(C)C)=Sc1cc(C#N)c(C(C)C)cc1,0.252873563,0.473684211,0.265486726
CN(c1ccc(C)cc1)c2cnc3nc(N)nc(N)c3c2,1,CNc1ccc(Br)c(OCC2=NCCN2)C(F)c1,0.081081081,0.231884058,0.230434783
