input_smiles,temperature,generated_smiles,morgan_similarity,maccs_similarity,topo_similarity
CN1CC(C(=O)O)CC1=O,1.0,CCCCOc1ccc(C(=O)O)coc1C,0.11764705882352941,0.32727272727272727,0.1360759493670886
CCN(CC)CCNC(=O)c1cc(I)c(N)cc1OC,0.2,CCN(CC)OC(=O)c1cccc(c1)OC(N)=O,0.20634920634920634,0.4492753623188406,0.26452410383189123
CCN(CC)CCNC(=O)c1cc(I)c(N)cc1OC,0.8,CCN(CC)c1nc(=O)n(Cc2ccccc2)c(N)n1,0.14925373134328357,0.4782608695652174,0.18806875631951467
CCN(CC)CCNC(=O)c1cc(I)c(N)cc1OC,1.0,CCC(N=CSc1nc(Cl)ccc1Cl)c1ccc(OC)cc1OC,0.14285714285714285,0.4142857142857143,0.2983271375464684
C#CCOc1ccc(NC=NOCC)cc1OCC#C,0.6,C#CCOc1cc(SC=CC)cc(C)c1O,0.3157894736842105,0.4166666666666667,0.29402756508422667
C#CCOc1ccc(NC=NOCC)cc1OCC#C,1.0,C#CCOc1ccc(SC=CC)cc1OC#N,0.375,0.40816326530612246,0.3368606701940035
C=CCOc1ccc2OC(=O)C=Cc2c1,0.6,C=CCC1snc1C(=O)C,0.1320754716981132,0.17391304347826086,0.08547008547008547
CCOC1OC2OC3(C)CCC4C(C)C(O)CC(C1C)C24OO3,0.4,CCOCCOc1nc(OC)c1C[C@@H](N)C(C)O,0.09210526315789473,0.3972602739726027,0.224977856510186
COC(=O)\C(=C\C(=O)\C=C(/O)\c1ccccc1OC)\O,0.4,COC(=O)\C(=C/C(=O)C=C)COC(=O)O,0.26,0.4444444444444444,0.21098265895953758
COC(=O)\C(=C\C(=O)\C=C(/O)\c1ccccc1OC)\O,0.6,COC(=O)\C=C\C(=O)OC[C@H](O)C,0.16,0.48484848484848486,0.1297208538587849
Nc1nc(CCCc2cccc(O)c2)nc3cn(nc13)c4ccccc4,0.4,COc1cccc(OC)c1OCCNCC2(NS2)c3ccc(Cl)cc3,0.07142857142857142,0.35714285714285715,0.2711726384364821
CNCCNc1nc(cc2cnccc12)c3ccncc3,0.6,CNCCc1ccc(Oc2ccccc2)cc1OCCCC,0.171875,0.4,0.1734806629834254
COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,0.2,COC(=O)c1c(Cl)c(C)c(Cl)c(NC(=O)C=O)c1I,0.22727272727272727,0.3875,0.36242038216560507
COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,1.0,COC(=O)c1nc(Cl)cc(C)c(NC(=O)NCCCCl)c(O)c1C(C)=O,0.2,0.39,0.41116446578631455
COc1ccccc1Br,0.2,ClBr,0.05,0.09523809523809523,0.0
COc1ccccc1Br,0.4,Brc1nccs1,0.13793103448275862,0.1935483870967742,0.05181347150259067
COc1ccccc1Br,0.6,ClBr,0.05,0.09523809523809523,0.0
COc1ccccc1Br,0.8,OCCCCCCl,0.0,0.09090909090909091,0.012269938650306749
COc1ccccc1Br,1.0,ClCBr,0.043478260869565216,0.09090909090909091,0.007142857142857143
O=C(O)Cc1ccc(F)cc1,1.0,O=C(O)c1ccc(OCC)cc1,0.22857142857142856,0.38461538461538464,0.16987179487179488
O=Cc1cccc(Oc2ccccc2)c1,0.8,O=Cc1ccc(OCCNc2ccccc2)cc1,0.34146341463414637,0.4375,0.2647887323943662
CCC(C)NC(=O)C(=Cc1ccccc1)Sc1ccccc1,0.2,CCC(C)OC(=O)C(=S)c1ccccc1,0.28846153846153844,0.35294117647058826,0.1688125894134478
CCC(C)NC(=O)C(=Cc1ccccc1)Sc1ccccc1,0.4,CCC(C)OC(=O)C(=Cc1ccccc1)c1ccccc1,0.39215686274509803,0.4117647058823529,0.22938144329896906
CCC(C)NC(=O)C(=Cc1ccccc1)Sc1ccccc1,0.8,CCC(C)OC(=O)C=Cc1ccccc1c1cccs1,0.234375,0.35,0.23094688221709006
CCC(C)NC(=O)C(=Cc1ccccc1)Sc1ccccc1,1.0,CCC(C)OC(=O)C(=Cc1ccccc1)OCCCCc1ccccc1,0.3333333333333333,0.35,0.22580645161290322
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,0.2,ClC(C)C1CCC2(O)CCC2(C=O)C(O)C(C)CC(=O)O1,0.08421052631578947,0.44285714285714284,0.21875
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,0.6,COc1c(C)c(OCC(O)C(C)=O)c1C(=O)C=CC(C)C,0.15476190476190477,0.4307692307692308,0.26778577138289367
Oc1ccc(Cl)cc1,0.6,c1ccc(F)cc1,0.14285714285714285,0.4,0.15306122448979592
CNCC(=O)O,0.2,CCCCCCCCC(=O)O,0.2916666666666667,0.3548387096774194,0.2054794520547945
CNCC(=O)O,0.4,CCCCCCCCC(=O)O,0.2916666666666667,0.3548387096774194,0.2054794520547945
CNCC(=O)O,0.8,CCCCOC(=O)O,0.23076923076923078,0.3333333333333333,0.15789473684210525
FC(F)(F)Oc1ccc(CNC(=O)C2N(CCC3CCOCC3)C(=O)c4ccccc24)cc1,0.2,FC(F)(F)Oc1ccc(NC(=O)C2=C(C)C2=O)cc1,0.28169014084507044,0.43283582089552236,0.2566069906223359
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2 ,0.4,CCC1(C(=O)O)CC(=O)C1=O,0.20454545454545456,0.2982456140350877,0.17771883289124668
CC(C)OC(=O)N[C@@H]1C[C@H](C)N(C(=O)C)c2ccc(NC(=O)CCCCCCC(=O)NO)cc12,0.6,CC(C)OC(=O)N[C@H](C)C(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](Cc2ccccc2)c3ccccc3,0.18888888888888888,0.4583333333333333,0.3692191053828658
CCOC(=O)c1nc(NC(=O)c2ccccc2)nc3nn(cc13)C(C)C,0.2,CCOC(=O)c1c(O)cc(s1)N2C(=CC(=O)C(C)C)CC2,0.23684210526315788,0.4050632911392405,0.3412002697235334
CCCCNC(=O)c1cccnc1,0.2,CS(=O)c1cccnc1,0.3170731707317073,0.24444444444444444,0.11483253588516747
CCCCNC(=O)c1cccnc1,0.4,CCS(=O)Nc1ccccc1,0.20454545454545456,0.3,0.0661764705882353
CCCCNC(=O)c1cccnc1,0.6,CCS(=O)c1cccnc1,0.36585365853658536,0.3111111111111111,0.12527472527472527
CCCCNC(=O)c1cccnc1,0.8,COP(=O)(Oc1ccccc1)c1ccccc1,0.14285714285714285,0.09803921568627451,0.09722222222222222
CCCCNC(=O)c1cccnc1,1.0,CCCCOC(=O)c1ccccc1O,0.2708333333333333,0.2765957446808511,0.1347248576850095
CSc1ccc(Oc2ccc(Br)cc2CN(C)C)cc1,0.2,CSc1ccc(S(N)(=O)=NN(C)C)cc1,0.26,0.27692307692307694,0.1815519765739385
CC(=O)N(C)N=Nc1ccc(F)cc1,0.4,CC(=O)N(C)c1ccc(OC)cc1,0.275,0.43902439024390244,0.17326732673267325
CC(=O)N(C)C,1.0,CC(=O)SC(C)C,0.2631578947368421,0.3157894736842105,0.09375
COc1ccccc1Oc1ccccc1,0.4,OCCCCCc1ccncc1,0.07692307692307693,0.1388888888888889,0.08387096774193549
COc1ccccc1Oc1ccccc1,0.8,FF,0.0,0.0,0.0
COc1ccc(cc1)c2ccnc(NCc3ccc(Cl)c(Cl)c3)n2,0.6,COc1ccc(cc1)c2ccc(cc2)c3ccc(OC)c(Cl)c3,0.34,0.4883720930232558,0.27886056971514245
COc1ccc(cc1)c2ccnc(NCc3ccc(Cl)c(Cl)c3)n2,1.2,COc1ccc(cc1)c2noc(n2)c3nnc(n2)c3s2,0.24615384615384617,0.32432432432432434,0.3
COC(=O)Nc1ccccc1F,1.0,COC(=O)c1ccccn1,0.32432432432432434,0.40625,0.09772727272727273
CC(C)c1ccccc1OCCN2CCC(CC2)NS(=O)(=O)c3ccc(F)cc3,0.2,CC(C)c1nc2nn(C(=O)c3ccc(Cl)cc3)ncnc21,0.125,0.28888888888888886,0.246218487394958
O=C(c1ccccc1)c1ccccn1,0.2,O=C(F)F,0.11538461538461539,0.10526315789473684,0.008645533141210375
O=C(c1ccccc1)c1ccccn1,0.4,O=C(F)F,0.11538461538461539,0.10526315789473684,0.008645533141210375
O=C(c1ccccc1)c1ccccn1,0.6,O=C(c1ccccc1)Oc1ccccc1,0.34375,0.36363636363636365,0.17611336032388664
CCOC(=O)c1cc(C#N)c(S(C)=O)s1,0.4,CCOC(=O)c1nc(N(C)C)c(Br)cc1Cl,0.2631578947368421,0.3389830508474576,0.26442721791559
CCOC(=O)c1cc(C#N)c(S(C)=O)s1,0.6,CCOC(=O)c1nc(N(C)C)c(O)cc1C,0.2777777777777778,0.3559322033898305,0.24450084602368866
NC(=N)NCCC1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3ccc(Oc4ccccc4)cc3,0.2,NC(=N)NCCC[C@@H]1[C@@H](C\c2ccc(O)cc2)C(=O)CC[C@H]1c3ccc(O)cc3,0.22105263157894736,0.4875,0.2846715328467153
NC(=N)NCCC1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3ccc(Oc4ccccc4)cc3,1.0,NC(=N)C1(CC=C(C)N2CCCC2=CC2(CC=C)C(=O)C)S2(Cc3ccc(F)cc3)C1=O,0.12605042016806722,0.4158415841584158,0.3737980769230769
CN(C)CCCN(C)c1ccc(cc1NC(=O)c2cc(ccc2F)C#Cc3cnc(N)nc3)C(F)(F)F,0.6,CN(C)C(Cc1ccc(cc1)C(=O)NO)S(F)(F)C(F)(F)C,0.20238095238095238,0.4266666666666667,0.26827242524916944
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(OC(F)(F)F)cc2)n1,0.8,N#CC1CCCCC1n1cc(C(F)(F)F)N(Cc2ccc(Cl)cc2)N(C)C1,0.2625,0.4533333333333333,0.32072829131652664
N#Cc1cccc(CC(=O)O)c1,1.2,N#Cc1cccc(CC=NNCOO)c1,0.4222222222222222,0.3,0.4755244755244755
C=CCOc1ccc2C=CC(=S)Oc2c1,1.0,C=CCOc1ccccc1NC=CCNC(=S)N1CCCCC1,0.2153846153846154,0.3387096774193548,0.23032904148783978
COc1ccc(NC(=S)NC(=O)c2cn(nc2c3ccc(F)cc3)c4ccccc4)cc1,0.8,COc1ccc(NC(=O)OC(=O)Nc2ccc(cc2)c3ccccc3OC)c(c1)C5CC5,0.2875,0.48484848484848486,0.3308439133681852
CNC[C@H]1OCc2ccccc2[C@H]1Oc3ccccc3Cl,0.2,CNC[C@H]1NC(=O)C[C@H]1O,0.17543859649122806,0.4032258064516129,0.1257606490872211
CNC[C@H]1OCc2ccccc2[C@H]1Oc3ccccc3Cl,0.4,CNC[C@H]1NC(=O)C[C@H]1,0.2,0.3220338983050847,0.07905982905982906
CNC[C@H]1OCc2ccccc2[C@H]1Oc3ccccc3Cl,1.2,CCOC[C@H]1Cc2cnc1CC(=O)C2CCS,0.09333333333333334,0.4032258064516129,0.1981833195706028
CCOc1ccc(N)c(OCC)c1,1.0,Cn1cc2c(N)nc(Cl)c12,0.11627906976744186,0.13114754098360656,0.0907911802853437
CCOc1ccc(N)c(OCC)c1,1.2,Nc1cc(N)cn1Br,0.1388888888888889,0.21153846153846154,0.08516483516483517
COc1cc(O)c(CC(CC=C(C)C)C(=C)C)c2O[C@@H](CC(=O)c12)c3ccc(O)cc3O,0.4,COc1cc(O)cc(C)c1C[C@H](C)C(=O)O[C@@H](Cc2ccccc2)C(=O)N3CCC=CC3=O,0.2079207920792079,0.46153846153846156,0.43047337278106507
COc1cc(ccc1O)C(=O)C#Cc2ccc(cc2)S(=O)(=O)C,0.6,COc1cc(F)ccc1OCC(=C(O)C2)N2C\C=C\C(=O)O,0.2054794520547945,0.28,0.22527472527472528
COc1ccc(cc1OC2CCCC2)C(=O)Nc3c(Cl)cncc3Cl,0.4,COc1ccc(C2C=C2C(CO)=O)c(O)c1C=O,0.19718309859154928,0.3275862068965517,0.3009090909090909
CCOC(=O)NC(=S)N(CC(=O)c1ccccc1)c2ccc(cc2)S(=O)(=O)N,0.2,CCOC(=O)OC(=S)N(C(=O)c1ccccc1)c1ccc(Cl)cc1Cl,0.2916666666666667,0.4861111111111111,0.3225806451612903
CCOC(=O)NC(=S)N(CC(=O)c1ccccc1)c2ccc(cc2)S(=O)(=O)N,0.6,CCOC(=O)OC(=N)N(C(=O)c1ccccc1)c1ccc(Cl)c(=O)n1C,0.24675324675324675,0.39080459770114945,0.3303632625085675
O=C(OCC(=O)N1CCCCCC1)c1ccccc1,0.8,O=C(NN=Cc1ccccc1O)c2ccccc2C1=NCCN1,0.13432835820895522,0.3235294117647059,0.16610169491525423
O=C(OCC(=O)N1CCCCCC1)c1ccccc1,1.2,O=C(CCl)C1C(=O)c2ccccc21,0.1836734693877551,0.20408163265306123,0.18286445012787725
CC(=O)NNC(=O)Nc1ccc(N(C)C)cc1,0.2,CC(=O)Oc1cccc(S(C)(=O)=C(C)c1ccccc1)c1,0.12280701754385964,0.16923076923076924,0.09553023663453111
CC(=O)NNC(=O)Nc1ccc(N(C)C)cc1,0.4,CC(=O)OCC(=O)Nc1ccc(C(C)C)cc1,0.2826086956521739,0.4117647058823529,0.2534883720930233
CC(=O)NNC(=O)Nc1ccc(N(C)C)cc1,0.6,CC(=O)COC(=O)c1ccc(C(F)(F)F)cc1,0.16326530612244897,0.16666666666666666,0.09611451942740286
CC(=O)NNC(=O)Nc1ccc(N(C)C)cc1,0.8,CC(=O)COC(=O)c1ccc(C#N)cc1,0.16326530612244897,0.17647058823529413,0.09782608695652174
Fc1ccc2OCC[C@]3(NC(=O)NC3=O)c2c1,0.4,Fc1ccc(\C=C\2/SC(=O)C2=O)cc1,0.17647058823529413,0.22727272727272727,0.20249221183800623
N#Cc1cccc(C(=O)O)c1,0.6,N#Cc1ccc(S(=O)(=O)O)cc1,0.3235294117647059,0.23529411764705882,0.2063953488372093
N#Cc1cccc(C(=O)O)c1,1.2,N#Cc1ccc(S(=O)O)cc1,0.3333333333333333,0.2857142857142857,0.21835443037974683
CC(OC1=NCCN1)c2ccccc2C3CC3,0.2,CC(Oc1ccccc1)CCC=C2C=CC2,0.22807017543859648,0.22641509433962265,0.10964912280701754
